id;name;org
2568292280;Juliana Teixeira;Waterloo Maple
2071505357;Lotfi Sofiane Settouti;Yıldız Technical University
1891913131;Pierre Bourreau;Cairnes Graduate School of Business and Public Policy, National University of Ireland
2676203379;Li Gong;Ludwig—Maximilian University of Munich
2095649630;Yuyan Chao;iTAKA Res. Grp. --Intell. Tech. for Adv. Knowl. Acq., Univ. Rovira i Virgili. Dept. of Comp. Sci. and Math., Avda. Paisos Catalans, 26. 43007 Tarragona, Catalunya, {david.isern, david.sanchez, ant ...#TAB#
2257417114;Zhonghang Xia;Univ. of Bordeaux
1644480426;Tomáš Mildorf;Roma Tre University#TAB#
2054209974;Bernard L. Menezes;College of Information and Control Engineering, China University of Petroleum (Huadong), China
2638209119;Chitoor V. Srinivasan;Kyonggi University
271348325;Buntarou Shizuki;School of Industrial Engineering, Purdue University, West Lafayette, USA IN 47907#TAB#
2403877706;Dimitris Halvatzaras;SIM UNIVERSITY
2672096923;Joseph Lucas;Warsaw University of Technology
2290264090;Yun Wan;Turku Centre for Biotechnology University of Turku and Abo Akademi University Turku Finland
2242930301;Michael Schrefl;Indian Institute of Information Technology
2125584589;A. W. Foster;Univ. College, London#TAB#
2153620406;Christos Dimopoulos;SPMS, Nanyang Technological University, Singapore
2624927592;Sebastián Reyes;Animation school, Communication University of China, Beijing, China#TAB#
2292536538;Slawomir Kmiec;Dept. of Management Information Systems, Chungbuk National University, Korea
2573385741;Nega Alemayehu;Institute of Telematics, University of Lübeck, Lübeck, Germany#TAB#
2089934549;Diana F. Spears;Hitachi (China) Research & Development Corporation
2026189467;Christian Knauer;University of Göttingen
2515495898;Manuel A. Pardavila;Ecole Centrale de Paris
2292310901;Alfonso Ortega;Center of Excellence in Information Assurance King Saud University Saudi Arabia
153182288;Werner Mellis;NITK
2301346171;Yan Yu;Pontifícal Catholic University of Rio de Janeiro#TAB#
2300696376;Shigeru Miyake;Univ. of Nantes#TAB#
2403627044;Charlotte Wollermann;Neurochemistry and Neuroimaging Laboratory, University of La Laguna, Spain
2721901490;Chintan Patel;McGill University
2619370036;Patricia Macedo;Department of Computer Science ‐ University of Turin ‐ Italy
2166799513;Shamanth Kumar;Dept. of Comput. Sci., Bar-Ilan Univ., Ramat Gan, Israel
2630148379;Mani Arora;University Claude Bernard Lyon 1, LIRIS CNRS UMR 5205
2002423336;Franco Chiarugi;„POLITEHNICA” University of Bucharest
2060174813;Hagen Malberg;Tambov State Technical University, Russia
2584653121;A. Tupper Kinder;Department of Computer Science, University of Essex, Colchester, England#TAB#
2488948482;Holger Petersen;Harbin Institute of Technology
2256470939;Byung Moon So;International Business School of Service Management
2091485889;Bruno Crispo;ATILF - Analyse et Traitement Informatique de la Langue Franaise, Nancy Cedex, France#TAB#
2170124475;Edmondo Trentin;Affiliation of the authors: Department of Biomedical Informatics, Columbia University, New York, NY
237177326;Elmer P. Dadios;Pusan National University
2108052934;Richard Fujimoto;KIT,#N#Karlsruhe, Germany
2305826094;Zhong Su;Laboratory of Biomedical Robotics and Biomicrosystems, Universit Campus Bio-Medico, Roma, Italy#TAB#
2918030373;Jan Walraven;Humboldt-UniversitäT Zu Berlin
2103800107;Shinichi Homma;Communication Department, SUNY Albany, Albany, NY#TAB#
2344077619;James Gross;Brandeis University
2101280371;R. Milne;Università degli Studi di Modena e Reggio Emilia
2676608368;Francisco Mesa;MultiMedia University
2396227289;R. S. Sferrazza;Macmillan Cancer Support, UK
2395108992;Ladislav Jurisica;Dept. of Comput. Sci., Univ. of Toronto, Toronto, ON, Canada#TAB#
2038236322;Stijn Heymans;Dept. of Computer Science and Engineering, UC Riverside, CA
2645205540;S. F. C. Shearer;"Department of Mathematics, University of Turku, Turku, Finland;"
2342248731;Rick Irvine;Lappeenranta University of Technology.
2990680656;Klaus-Dieter Schewe;Tsinghua University,
2560960011;Saehwa Kim;University of Luleå
2135126905;Collin F. Baker;University of Sydney
2963487603;Michael J. Day;University of Cape Town
2699153148;Paul E. McKenney;Linz, Austria
2658711646;Hamid Bagha;Applied Science, Firelands, Bowling Green State University, Bowling Green, OH#TAB#
2406156725;Jongnyo Kim;Yonsei University,#TAB#
2943599482;Klaus R. Scherer;Laboratory of Acoustics and Speech Communication, Dresden University of Technology, Dresden, Germany
2103611131;Eui H. Park;Tokyo Inst. of tech.
2134195768;Jarmo Toivonen;Northeastern, University
2402421012;Ossi Saarinen;The Tramshed
357118968;Joseph C. Culberson;University of Southern California
2575727095;J. Hutcheson;Neurochemistry and Neuroimaging Laboratory, University of La Laguna, Spain
2689314450;Walter Runge;Sun Yat-sen University
2718285425;Richa Sharma;UNIVERSITY OF AVEIRO
425222634;P. Geoffrey Lowney;ETH Zürich
2141456255;Marc Lelarge;Department of Industrial Engineering and Management, Tokyo Institute of Technology , Tokyo, Japan
1993035910;Cliff Changchun Zou;Rotman Research Institute, Baycrest#TAB#
2404565862;Wendy L. Sharp;School of Art & Design, Graphic Design, AUT University, New Zealand#TAB#
1988262443;Ronny Mans;Chung Woon University
2047002153;Thomas Cochrane;Luebeck University of Applied Sciences
2636578930;Günter Beham;Maharaja Surajmal Institute of Technology
1274392321;Carlos Agon;Peking University
2297812180;Sheo Kumar;Università degli Studi di Modena e Reggio Emilia
2152343695;Jared Bernstein;SAP Research Darmstadt
2656754807;W. D. Sperzel;Multimedia University
2089131864;Daniel Jurafsky;Space Time Research, Melbourne
2658561871;Clement A. Baker-Finch;University of Texas at San Antonio, One UTSA Circle
1892659438;Jan Rozhon;Univ. College, London#TAB#
2029169304;Anna Bartkowiak;Department of Agricultural and Applied Economics , University of Georgia , Athens, USA
2023232186;Luis Anido;IBM Almaden Research Center San Jose California
1266298143;Frank van den Eijkhof;BOSTON UNIVERSITY
2275186908;Kousuke Muramatsu;Institute for High-Performance Computing and Networking (ICAR)-CNR, Naples, Italy
2708995188;Kenneth C. Sevcik;NASA DRYDEN FLIGHT RESEARCH CENTER
2396702673;Brigitte Stevens;Stanford, University
1905423782;Maciej Piechocki;Lunghwa Univ. of Sci. & Technol.
2308774408;Faisal Zaman;InCo, Universidad de la República, Uruguay
2098722298;Yiqun Lisa Yin;Lingnan University , Hong Kong, China
2953082484;Michael Geiger;Universidade Federal Fluminense, Niteroi, RJ, Brazil
2713528171;Hanene Ben-Abdallah;Bibliotheque National de France#TAB#
2095648497;J. M. Schlesinger;Technical Services, Colorado Springs, Cisco Systems, Inc.#TAB#
2030726797;Matthias Steinhorst;Intel Corporation, Israel Development Center, Haifa, Israel#TAB#
215765649;Nancy Ann Neudauer;FZI Forschungszentrum Informatik, Karlsruhe, Germany and Institut AIFB, Universitaet Karlsruhe, Karlsruhe, Germany#TAB#
2717725398;Jing Wang;Department of Computing Science, University of Aberdeen, Scotland, UK
2112182493;Yen-Hui Yin;Waterloo Maple
2089047320;Petros Maragos;Universidad  de Sevilla
672922149;G. R. J. Hockey;Yale University
268627886;François Guibault;Interactive Intelligence Group, Delft University of Technology, Delft, The Netherlands
2094383863;Sergio Canazza;Dept. of Computer Science and Technology, Tsinghua University, Beijing China
2116143136;Kun Yue;Département d’informatique, École normale supérieure, France
2398101059;Yude Dong;Department of Radiology, Hospital Clinic, Barcelona, Spain#TAB#
2269592622;Marjorie Skubic;Bioinformatics & Computational Biology
2339011613;Xiaohang Chang;Tallinn University of Technology, Centre for Biorobotics, Tallinn, Estonia#TAB#
2973275313;Jérôme Boudy;Departments of Statistics and Machine Learning, Carnegie Mellon University, Pittsburgh, PA#TAB#
1997095882;Wasif Gilani;Technische Universität Braunschweig
2127312438;Stephen M. Watt;Department of Computer Science and Technology, BESU, West Bengal, India#TAB#
2512017581;Dalila Boughaci;Conservatoire National des Arts et Métiers, CEDRIC
583463752;David Micanik;Institute for Infocomm Research, Singapore#TAB#
2668500018;Jude Franklin;University of Namur,
2127916959;Jangsik Park;Software Production Area, IK4-Ikerlan Research Center
1475510869;Ondřej Kunčar;School of Engineering at Jönköping University
2672360672;Viviane Jonckers;Universite Paul Sabatier
2129133877;Nestine Hope Hernandez;DSO National Lab, Singapore#TAB#
2097490242;Burkay Genç;Namseoul Univ.
2280423273;Mark C. Torrance;Harbin Institute of Technology
2137419572;Vikram Singh Saun;Chair of Information Systems IV, University of Mannheim, Mannheim, Germany,Institute for Enterprise Systems, University of Mannheim, Mannheim, Germany#TAB#
2402861469;Gian Paolo Marra;North Dakota State University,,
2064212524;Steven S. Beauchemin;Univ. of Evora
2026746903;Peter Kenning;WWU Muenster - ERCIS
2312688602;Makoto Satoh;Department of IT, NTT University, HCM City, Vietnam#TAB#
2104028357;David Jeff Jackson;Hitachi Dublin Laboratory, Trinity College, Dublin 2, Ireland#TAB#
2672616257;Bob P. Weems;Graduate School of Systems Engineering, Wakayama University, Wakayama, Japan#TAB#
2675339084;Dale Waldrep;Faculty of Science, Kochi University, Japan#TAB#
287036867;Ahto Buldas;Philips Research#TAB#
2401888580;Al Mostacciuolo;Josai International University#TAB#
2157144444;Mirja Hubert;NASA DRYDEN FLIGHT RESEARCH CENTER
2233134398;Eberhard Hartung;Polytechnic Inst of Porto
319914098;Anastasia Lygizou;Bavarian Blind and Sight-Handicapped Organization
2096317939;Karl Rohr;University of Ottawa, Ottawa, Canada
2033645106;Franc Cus;European Software Institute
2302967740;Shoei Sato;Tsinghua University,
2553943671;Michael H. Zack;Bulgarian Academy of Sciences,
2596291112;G. D. Tattersall;Laboratoire des Instruments et Systèmes d’Ile-de-France (LISIF), Université Pierre et Marie Curie, Ivry-sur-Seine, France
2050825142;Rida T. Farouki;Namibia University of Science and Technology
2405671032;Peter Muenzenmayer;Universite de Paris
2573162414;Susan Molina;Montreal, Canada
2949487255;Clyde P. Kruskal;Comput. Graphics, Tubingen Univ., Tubingen, Germany
2502459492;Haixia Li;Conservatoire National des Arts et Métiers >  >  >  >
335449657;Hugo Meinedo;Polytechnic of Porto
2653425823;Yves Caseau;Dipartimento di Matematica ed Informatica, Universití degli Studi di Palermo, Palermo, Italy#TAB#
2675291177;Stefan Kirn;Universitat Politècnica de Catalunya, Spain, University of Leicester, UK#TAB#
2151732191;Rui Melício;Department of Computer Science, University College London, United Kingdom
2092133563;Salahiddin Altahat;UNAM, Circuito Exterior s/n, 04510, Coyoacan, Mexico D.F., Mexico#TAB#
1964293424;Wasana Bandara;Department of Internal Medicine, Hospital Santa Creu i Sant Pau, Barcelona, Spain#TAB#
2126273881;Yanga Byun;University of Athens, Greece, CTI, Greece, University of California, Santa Cruz
2130431662;Smita Ghaisas;University of Western , Australia
2974282567;P. M. D. Gray;Parque Tecnológico Walqa Ed.1. Cuarte (Huesca)
216614204;Maryam Mirian;"Jadavpur University;"
2694765578;Bill McCormack;#N##TAB##TAB##TAB##TAB# Freie Universitaet Berlin, Germany#N##TAB##TAB##TAB#
2406813477;Lan Nguyen;Dongeui University
1971955132;Christos K. Dimitriadis;Know-Center
215839793;Durga Toshniwal;Asian Institute of Technology
35741249;Christoph Spandl;University of Poitiers
2281900701;Adam Jurczyński;DFN-Verein
2820825339;R. B. Stammers;Technische Universität Braunschweig
2521453528;Sharanjeet Dhawan;Freiberg, Germany
2344316703;William J. Phillips;Group Health Cooperative
2309766215;Joerg Meyer;"Faculty of Information Technology; Brno University of Technology; Brno Czech Republic"
2648793298;Andreas Werner;University of Tulsa,
2020084006;Rodrigo Cilla;CMR Institute of Technology, AECS Layout, Bangalore, India
2405824718;Irit Eshed;university of calabar
2135304699;Kazuhito Murakami;"Landcare Research;"
2148517302;Liang-Liang Xie;University of Illinois.
2627215972;Sid Ray;Department of Accounting, Finance and Information Management College of Business, Oregon State University, Corvallis, USA
2694530130;O. Stock;Computer Laboratory University of Cambridge, Cambridge, England
2503244485;Michael Wagner;Technische Universität, München, Germany
2478258583;Hamid Khalili;Corporate Research and Development Center, Toshiba Corporation, Kawasaki, Japan
2128060600;Nanda Dulal Jana;Graduate Program in Applied Informatics, University of Fortaleza(UNIFOR), Fortaleza, Brazil#TAB#
2088570364;Allison Barnard Feeney;Department of Information Management, Hsiuping University of Science Technology, Taichung City, Taiwan#TAB#
2690300903;Bernd Krieg-Brückner;Unconventional Computing Group, University of the West of England, Bristol, UK BS16 1QY#TAB#
2789157811;José M. Soares;Università degli Studi di Modena e Reggio Emilia
2394925242;Walther Senders;Johns Hopkins Applied Physics Laboratory#TAB#
2251328658;M. Nagl;Gesellschaft fur Mathematik und Datenverarbeitung, Bonn, Germany#TAB#
2516285146;Jean Paul Haton;Oak Ridge National Laboratory, Oak Ridge, TN
2398151502;Adnan M. Al-Khatib;Technological Institute of Aeronautics (ITA)
2408729746;Munetoshi Imada;Knowledge Systems Laboratory, Department of Computer Science, Stanford, CA#TAB#
2107417824;Óscar Narciso Mortágua Pereira;Institut für Theoretische Informatik, Mathematik und Operations Research [Neubiberg]
2106651746;Sandip Sen;National Mediation Board, Washington, D.C.#TAB#
2102678951;David E. Goldberg;Research and Development Planning Department, NTT DoCoMo, Inc., Sanno Park Tower 39th Floor 11-1, Nagata-cho 2-chome Chiyoda-Ku, Tokyo 100-6150, Japan E-mail: kawadae@nttdocomo.co.jp#TAB#
2106295919;David Hutchison;ShaanXi University of Science and Technology
1990140413;Ngewi Fet;Division of Web Science Technology, Korea Advanced Institute of Science & Technology, Korea#TAB#
2640313207;Mario Richard;University of Tulsa,
2404600346;Pieter de Souza;Department of Physics, Panjab University, Chandigarh, India#TAB#
2404965258;Denis Derencourt;National university of Defense Technology
1979856766;Victor I. Chemerovsky;Laboratoire LLA Creatis, Université de Toulouse#TAB#
2302899192;Charalambos L. Iacovou;Complex systems group, Autonomous University of Mexico City, Mexico City, MEX#TAB#
2954800864;Jiaojun Li;Nagaoka university of Technology
297263217;Euripides G. M. Petrakis;University of Tsukuba
2276641637;Ana Paula Costa;Applied Logic Laboratory
2293758362;Hermann Ney;Friedrich Alexander Universität Erlangen-Nürnberg FAU
2129353193;Jürgen Ziegler;Ecole Centrale de Paris
144222971;Torsten Teubler;HuaZhong University of Science and Technology
1857454961;Wolfgang Förstner;Chonbuk National Univ
2038331002;Tadaaki Tani;Defence R&D Canada --- Ottawa, Government of Canada, Canada#TAB#
1989690428;Daniela Castelluccia;Pontifícal Catholic University of Rio de Janeiro#TAB#
204870395;Jürgen Schönwälder;CFD Software Entwicklungs- und Forschungsgesellschaft mbH
96492545;Grigore Rosu;Harvard University
2581936915;Niko Kleiner;Naval Research Laboratory (Code 5514)
2778106763;Francis Chantree;FemtoTools GmbH
336776776;Hoda Waguih;NVIDIA Corp.,#TAB#
2515397140;Stefan Schulz;Computer Science, Jacobs University, Bremen, Germany
2699965542;Yang-Ki Cho;IRIT-Université de Toulouse, France#TAB#
1945051285;Giulio Concas;Computer Science Department, Stanford University Stanford, California#TAB#
125354079;Qusay H. Mahmoud;University of Warsaw
2118189900;Hua Guo;CBS
735370458;J. Ignacio Giráldez;School of Electronic and Electrical Engineering, Wuhan Textile University, Wuhan, China#TAB#
2519465970;Mike Tsumura;the University of Queensland
2523447590;Akira Suzuki;#N#University of Glasgow#N#
2075618137;Soeli T. Fiorini;Department of Information Management, Hsiuping University of Science Technology, Taichung City, Taiwan#TAB#
2438514989;Xia Wang;University of Hawai’i at Mānoa
2083757728;Benny Benyamin Nasution;University of Hawai’i at Mānoa
2032438770;Ana Paula Henriques de Gusmão;Computer and Information Science, University of Pennsylvania, Philadephia, PA 19104, USA
1967470773;Qaiser Mehmood;Computer Science and Engineering, University of Washington, Seattle, WA
2618573629;Katja Verbeeck;Yunnan Open University
2991544863;K. D. Tift;Scientific and Technological Research Council of Turkey
2148789325;Prudence W. H. Wong;#N##TAB##TAB##TAB##TAB# Kyushu University#N##TAB##TAB##TAB#
2126291420;Claus Hoffmann;Yantai University
2141812468;Young Woong Ko;University of Maryland
2893688971;Joohan Lee;University of Pisa
2624712047;Anne Marie Warren and Ainin Sulaiman and Noor Ismawati Jafaar;Department of Computer Science and Technology, BESU, West Bengal, India#TAB#
317890959;Jonatan Ostrometzky;Department of Computer Science and Technology, China University of Geosciences, Wuhan, China
1994122429;Heiko Stoermer;Martin-Luther University of Halle Wittenberg
318022926;Arjan J. C. Van Gemund;University of Bari “Aldo Moro
2155103804;Frank Thiele;Goethe University Frankfurt
273422879;Alexander Mädche;Department of Automation Shanghai Jiaotong University Shanghai China
2159045736;Apostolos P. Fournaris;Beddit.com Ltd, Espoo, Finland#TAB#
2229316332;J. Marc Overhage;Institute of Theoretical and Experimental Physics, Moscow#TAB#
2163009075;Kyoung Mu Lee;Mondragon University
2159053426;Xianghua Xu;College of Computing and Information Sciences, Makerere University, Kampala, Uganda#TAB#
2120383849;Pedro Oliveira;Chongqing University of Technology
2607993016;Mahesh S. Raisinghani;UPV-EHU.
705491505;Guergana K. Savova;"Georgia Institute of technology;"
2685271124;Jilin Wei;Chiba Institute of Technology Narashino, Japan
2333332424;Alison Rootberg;Inst. of Inf. Syst., Vienna Univ. of Technol., Vienna, Austria#TAB#
2032398670;James Keeton-Williams;University of Tuscia
2605089525;Weijie He;Dept. of Computer Science and Technology, Tsinghua University, Beijing China
2554878336;Miyoko Tateishi;"Air Force Research Laboratory;"
2177307581;Jin-Wook Chung;Dept. of Computer Science, University of Oxford, UK
32043427;Frank Oemig;University of Bremen
2288497910;Hans L. Bodlaender;LISTIC/Polytech'Annecy-Chambéry, University of Savoie, Annecy-le-Vieux, France#TAB#
2131086349;René Noack;University Of Stuttgart#TAB#
2636438277;Kimberly Carstens;Visual Information Laboratory, University of Bristol, UK#TAB#
2309924577;Yi Hu;Yıldız Technical University
2029001971;Julio Dondo;Department of Computer Science, University of York, UK, Heslington, York, UK#TAB#
2969045197;Wei Li;Ludwig—Maximilian University of Munich
2148533322;Patrick Cousot;"Universidade Federal da Bahia;"
2315642467;Elizabeth de Martelly;Représentations musicales
2467393960;Karin Reinke;Manchester Business School University of Manchester UK
2332894781;Zdeněk Konfršt;Faculty of Systems Engineering, Wakayama University, Wakayama, Japan
1923898398;Janusz Marecki;Dept. of Computer and Information Systems, University of Strathclyde, Glasgow, UK#TAB#
2158768164;Chongwon Cho;Technical University of Braunschweig
2092211201;Paul Burgess;Faculty of Systems Engineering, Wakayama University, Wakayama, Japan
249930128;Stefanos Gritzalis;Davis Square Associates
2485163583;Oscar Nierstrasz;University of Göttingen
279595654;Miguel García-Silvente;CINVESTAV - IPN.
2308608303;Douglas E. Appelt;Research Laboratory of Electronics, Massachusetts Institute of Technology, Cambridge, USA
67597021;Akio Sashima;School of Information Science Japan Advanced Institute of Science and Technology
2502406708;Jinsong J. Ouyang;Linz, Austria
2474976711;Rodrigo de Oliveira;Dept. of Computer Science, University of São Paulo, Brazil#TAB#
2712690834;Mohammed Ihsan Bu-Hulaiga;Northeast China Institute of Electric Power Engineering
2338846577;Kwaku Frimpong-Ansah;Mobile Life Center, Sweden#TAB#
117305310;Aistis Raudys;Montreal, Canada
2340557352;Jinxia Liu;Nagoya Inst. of Tech.
2482705056;Stefan Katzenbeisser;Intel, USA#TAB#
2250041316;Alfredo Ferreira;Pattern Recognition Lab, Department of Computer Science
2122618834;Yasuo Miyoshi;Univ. of Tennessee, Knoxville, TN.
2126191483;Kedian Mu;Stanford, University
1425947733;Dana Kulić;Department of EECS, Vanderbilt University, Box 1824B, Nashville, TN 37235. U.S.A.#TAB#
2397702873;Antoine Laurent;Computer Technology Solution
23243176;Richard T. Vidgen;Departamento de Ingenieráa Informática, Instituto Tecnológico Buenos Aires and CONICET, Buenos Aires, Argentina
2168190067;Ethan L. Miller;Department of Computer Science Loughborough University Loughborough, U.K.
100088751;Masanori Nakakuni;Institute of Informatics, Wrocław University of Technology, Poland#TAB#
2396359909;Aikaterini Krotopoulou;University of Bremen, University of Münster, Germany#TAB#
2989796469;Manfred ReitenspieÃŸ;Laboratory of Acoustics and Speech Communication, Dresden University of Technology, Dresden, Germany
2285953580;Maribel Fernández;In-JeT ApS
2163150924;Chin-Hui Lee;Laboratory of Biomedical Robotics and Biomicrosystems, Universit Campus Bio-Medico, Roma, Italy#TAB#
1083779831;Wojciech Waloszek;Informatik E.T.H.
1615293024;Michael Markl;Applied Research Centre in Health & Lifestyle Interventions, Coventry University, UK
2665940132;Yujie Zhang;(Norwegian University of Science and Technology)
2275306837;Kamran Tirdad;Institute for Information Technology, National Research Council of Canada, Fredericton, NB, Canada#TAB#
2697226189;Chi-Hsien Victor Shih;RMIT University
2669122818;Xun Wang;The British University in Dubai#TAB#
277662379;Petra Sunström;Department of Philosophy, University of Alberta, Edmonton, Canada#TAB#
2460980818;Juan Carlos Baraza;University of Hamburg,
2132520476;Rui Hu;School of Computing Science, University of Glasgow, Glasgow, UK
162472387;Nicolette F. de Keizer;Universidad Carlos III de Madrid,
1109212868;Tiziana Margaria;Department of Computer Engineering, IUST, Tehran, Iran
2308833507;J. Duley;Research and Development Planning Department, NTT DoCoMo, Inc., Sanno Park Tower 39th Floor 11-1, Nagata-cho 2-chome Chiyoda-Ku, Tokyo 100-6150, Japan E-mail: kawadae@nttdocomo.co.jp#TAB#
2135150587;Michael W. Floyd;Hoseo University#TAB#
1523909248;Patrick Delfmann;ESIEE-Paris
320919012;Farhad Oroumchian;Center of Math Computing and Software Engineering Zhejiang, Sci-Tech University Hangzhou, Zhejiang, China
2011487051;Fabio Kon;Center for Computational Imaging & Simulation Technologies in Biomedicine, Universitat Pompeu Fabra and CIBER-BBN, Barcelona, Spain,Department of Mechanical Engineering, University of Sheffiel ...#TAB#
2003202025;Miguel A. Patricio;Telibrahma Convergent Communication Pvt Limited
1983303251;Francisco-Jesús Martín-Mateos;Systems Research Institute, Polish Academy of Sciences Warsaw, Poland#TAB#
2085408674;Francois Carcenac;School of Electrical and Computer Engineering, College of Engineering, University of Tehran, Iran,School of Cognitive Sciences, Institute for Research in Fundamental Sciences (IPM), Tehran, Iran#TAB#
2132216446;Rolf Drechsler;GECAD - Knowledge Engineering and Decision Support Group
2239366155;Richard L. Graham;Department of Educational and Counselling Psychology McGill University
2122401555;Floriana Esposito;Lab. de Recherche en Informatique, Univ.äParis-Sud, CNRS, Orsay, France and INRIA Saclay  Île-de-France, Orsay, France#TAB#
2194075784;Mingzeng Hu;Fukushima University
2243975045;Andrea Maggiolo-Schettini;Siemens Corporate Technology
2114981632;Kevin C. Tseng;#N##TAB##TAB##TAB##TAB# Kyushu University#N##TAB##TAB##TAB#
2162849985;Ben Milner;Verimag/Grenoble University, Gières, France#TAB#
2183708330;József Ködmön;"Research Center ""E. Piaggio"", Universit di Pisa, Pisa, Italy#TAB#"
2007205120;Marco G. Valtorta;Tianjin University
2579341158;Kazuhiro Fuchi;Universitat Politécnica de Catalunya, Spain#TAB#
2461670208;Claude N. Warren;Cognitive Robotics Lab, Control and Intelligent Processing Center of Excellence, School of ECE., College of Eng., Univ. of Tehran, Iran
2214423199;Monique Noirhomme-Fraiture;Computational Linguistics Ltd
2308423760;Kyungdoh Kim;Islamic Azad University, Tehran, Iran
2106023987;Jano Moreira de Souza;Ca’ Foscari, University of Venice
2973830089;Brad Cox;Hunan University
2304434974;Montse Pardàs;Chu Shang Show Chwan Hospital, Taiwan, R.O.C#TAB#
56450696;Laurent Antonczak;IBM Almaden Research Center San Jose California
2128212913;Siddharth Gopal;University of Paderborn#TAB#
1127576488;Florian Stiel;Centre for Learning And Teaching, AUT University, New Zealand
2608410297;XiaoPing Chen;Kyoto Institute of Technology, Advanced Fibro-Science
2665413810;Michael Masters;Queensland University of Technology#TAB#
2099270775;T. M. Taylor;University of Cologne*
2117815132;Andreas Björklind;University of Hull
2627727103;Grit Denker;Helsinki University of Technology
2394632022;Jan-Bon Chen;Computer Science Division and Department of Statistics, University of California, Berkeley, CA 94720, USA
2067910634;Anja Hennemuth;Telecom ParisTech – CNRS/LTCI
2033214668;Cees Witteveen;Machine Learning Lab, University of Freiburg, Germany
2618018158;Christopher J. Bass;Department of Psychological Sciences, Purdue University, West Lafayette, USA IN 47907#TAB#
388366601;W. Brent Seales;Dept. of Computer Science, University of Massachusetts, Amherst MA
2792780026;Yoshito Otake;Rensselaer Polytechnic Institute Troy, NY
2469008785;Weiwei Qi;Inst. of Inf. Syst., Vienna Univ. of Technol., Vienna, Austria#TAB#
2045367979;Teresa W. Haynes;Indian Institute of Technology, Kharagpur (India)#TAB#
2434477016;Kotaro Hirasawa;Fukuoka Institute of Technology
2687553754;Shun Miao;Copenhagen Business School#TAB#
2334230920;Ugo Manfredi;Indian Institute of Technology, Kharagpur (India)#TAB#
2497396912;Kazuki Nakashima;Hungarian Academy of Sciences.
2397335176;Fadoua Ataa-Allah;Center for Human-Computer Interaction, The Pennsylvania State University, University Park, Pennsylvania
299260399;Javad Alirezaie;University of Rijeka
2158251953;Tim Cramer;(Norwegian University of Science and Technology)
2161618242;Barbara Weber;University of South Carolina,Columbia SC,USA
678134998;Carsten Felden;Yıldız Technical University
2122931204;Marco Corazza;Kurukshetra university
2220677010;Marc Hélier;Information Technologies Department, University of Huelva, Huelva, Spain
2011960784;Lars Borin;Scientific and Technological Research Council of Turkey
113716341;Virginia Urrutia-Galicia;TXS GmbH
2477914050;M. Shashi;TELECOM ParisTech,
2103663503;Nalini Venkatasubramanian;Speech Group, LORIA Inria, Villers-lès-Nancy, France and Université de Lorraine, LORIA, UMR 7503, Villers-lès-Nancy, France and CNRS, LORIA, UMR 7503, Villers-lès-Nancy, France#TAB#
181594101;William M. Spears;Bibliotheque National de France#TAB#
2403339847;E. L. Perry;Institut für Physiologie, Universität Maastricht, Deutschland
2105991170;Kook Jin Ahn;The British University in Dubai#TAB#
2040918890;Giuseppe Riva;University of Texas at San Antonio, One UTSA Circle
697271798;Therese C. Biedl;"Sun Yat-sen University;"
2716108579;Daniel Kuen Seong Su;TU Berlin
2973545361;Andy Tams;Institute of Information and Computing Sciences, Utrecht University, TB Utrecht, The Netherlands#TAB#
2603487329;Ingrid Rügge;Cardinal Stefan Wyszynski University in Warsaw
2711979465;Rita Berardi;University of Augsburg, Production and Supply Chain Management
2800176049;Catherine Cramer;Software Technology Dept., Delft University of Tech., The Netherlands#TAB#
2125249900;Pedro Miguel Rodrigues;Osaka Sangyo University#TAB#
189277960;Michael Domaratzki;UQAM
2303748123;C. Ortigão;MIRACL-FS, Sfax University, Sfax, Tunisia#TAB#
2142749545;Kap Hwan Kim;Turku Centre for Computer Science TUCS Department of Information Technologies, Åbo Akademi University Turku, Finland
2157702415;Sudhish N. George;University of Information Technology, Ho Chi Minh City, Vietnam#TAB#
2250387530;Robert Godin;KING'S COLLEGE
2144630512;Rion Snow;Astronaut Center of China
2124512617;Rhonda G. Cady;Department of Computer Science and Program in Literary and Cultural Theory, Carnegie Mellon University, Pittsburgh, PA
2699190036;Chien-Chiao Yang;Department of Internal Medicine, Hospital Santa Creu i Sant Pau, Barcelona, Spain#TAB#
26775577;Michele Turitto;Lingnan University , Hong Kong, China
1464536348;George Lepouras;Laboratoire des Instruments et Systèmes d’Ile-de-France (LISIF), Université Pierre et Marie Curie, Ivry-sur-Seine, France
2163991487;Ewa Rak;Joanneum Research Forschungsgesellschaft mbH#TAB#
2246863092;Awhan Patnaik;"Department of Radiology Medical Physics; University Medical Center; Freiburg Germany"
1591999886;Salma Kammoun Jarraya;Department of Information Management, Hsiuping University of Science Technology, Taichung City, Taiwan#TAB#
2144713543;Salvador Trujillo;LISTIC/Polytech'Annecy-Chambéry, University of Savoie, Annecy-le-Vieux, France#TAB#
1234338103;Hiroshi Dozono;CIFASIS-CONICET, Universidad Nacional de Rosario, Argentina#TAB#
2142969995;José Francisco Vélez;The University of Queensland
557438043;James J. Cimino;Laboratory of Biomedical Robotics and Biomicrosystems, Universit Campus Bio-Medico, Roma, Italy#TAB#
2590383127;Ahlem Triki;College of Computer & Information Engineering, Zhejiang Gongshang University, Hangzhou, China#TAB#
